dimensao,grupo,horizonte,subconjunto,threshold,observacoes,municipios,positivos,negativos,prevalencia,average_precision,roc_auc,brier_score,precision,recall,f1,balanced_accuracy,alertas,proporcao_alertas,tn,fp,fn,tp
nome_uf_ibge,Sergipe,1,geral,0.187687,3900,75,177,3723,0.045384615384615384,0.799019204734173,0.9591158032751061,0.016122285317534745,0.5408560311284046,0.7853107344632768,0.6405529953917051,0.8768079323672817,257,0.0658974358974359,3605,118,38,139
nome_uf_ibge,Sergipe,1,early_warning,0.187687,3724,75,50,3674,0.01342642320085929,0.13478264146531352,0.868358737071312,0.013063961452302882,0.1388888888888889,0.3,0.18987341772151897,0.6373434948285248,108,0.02900107411385607,3581,93,35,15
nome_uf_ibge,São Paulo,1,geral,0.187687,33540,645,7477,26063,0.222927847346452,0.9596976552395096,0.9847077726514375,0.03508563041690036,0.7705576046864829,0.9499799384779992,0.8509134471398623,0.9344152080833383,9218,0.27483601669648183,23948,2115,374,7103
nome_uf_ibge,São Paulo,1,early_warning,0.187687,25875,644,851,25024,0.03288888888888889,0.2997695749287135,0.9188868697800991,0.026646866413125556,0.276690888764673,0.581668625146886,0.37500000000000006,0.76497913354531,1789,0.06914009661835749,23730,1294,356,495
nome_uf_ibge,Tocantins,1,geral,0.187687,7228,139,704,6524,0.09739900387382401,0.8749037082259687,0.961019909878212,0.025548603206748528,0.6860730593607306,0.8536931818181818,0.760759493670886,0.9057705639317764,876,0.12119535141117875,6249,275,103,601
nome_uf_ibge,Tocantins,1,early_warning,0.187687,6541,139,166,6375,0.025378382510319524,0.22995228289306172,0.8522452161587527,0.022234008024807777,0.23550724637681159,0.39156626506024095,0.29411764705882354,0.6792341129222773,276,0.04219538296896499,6164,211,101,65
nome_uf_ibge,Acre,2,geral,0.190783,1122,22,124,998,0.11051693404634581,0.8230538034999111,0.9600895339065227,0.04161001365936825,0.545,0.8790322580645161,0.6728395061728396,0.8939249466675285,200,0.17825311942959002,907,91,15,109
nome_uf_ibge,Acre,2,early_warning,0.190783,993,22,34,959,0.03423967774420947,0.2791195529416317,0.8987302950377232,0.028886039383442242,0.24358974358974358,0.5588235294117647,0.33928571428571425,0.748650555112556,78,0.07854984894259819,900,59,15,19
nome_uf_ibge,Alagoas,2,geral,0.190783,5202,102,736,4466,0.14148404459823144,0.822380823331558,0.9433423000350474,0.05275644518847419,0.6324972737186477,0.7880434782608695,0.7017543859649122,0.8562922272629918,917,0.17627835447904652,4129,337,156,580
nome_uf_ibge,Alagoas,2,early_warning,0.190783,4481,102,244,4237,0.05445213122070966,0.3176655524856398,0.8747223909586508,0.042881178316842954,0.3617021276595745,0.4180327868852459,0.38783269961977185,0.6877749490244025,282,0.06293238116491855,4057,180,142,102
nome_uf_ibge,Amapá,2,geral,0.190783,816,16,122,694,0.14950980392156862,0.8270647803770904,0.9395757547125243,0.0538066430181457,0.5823529411764706,0.8114754098360656,0.678082191780822,0.8545849671658714,170,0.20833333333333334,623,71,23,99
nome_uf_ibge,Amapá,2,early_warning,0.190783,691,16,42,649,0.060781476121562955,0.4587998485893161,0.8710103455866167,0.044710574808954996,0.3448275862068966,0.47619047619047616,0.39999999999999997,0.7088194291584122,58,0.08393632416787265,611,38,22,20
nome_uf_ibge,Amazonas,2,geral,0.190783,3162,62,329,2833,0.10404807084123972,0.8446289581920934,0.9463911541890679,0.033766995616735254,0.6835443037974683,0.8206686930091185,0.7458563535911601,0.8882729275140897,395,0.12492093611638204,2708,125,59,270
